db_id,prompt,ground_truth,Question,paraphrased_nl
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the names of nations speak both English and French? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  countrylanguage.Language = ""English""  and  countrylanguage.Language = ""French""",What are the names of nations speak both English and French?,What are the names of countries where both English and French are official languages?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Give the names of nations that speak both English and French. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  countrylanguage.Language = ""English""  and  countrylanguage.Language = ""French""",Give the names of nations that speak both English and French.,What are the names of countries where both English and French are official languages?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the names of nations where both English and French are official languages? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  countrylanguage.Language = ""English""  and  countrylanguage.IsOfficial = ""T""  and  countrylanguage.Language = ""French""  and  countrylanguage.IsOfficial = ""T""",What are the names of nations where both English and French are official languages?,What are the names of countries where both English and French are recognized as official languages?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Give the names of countries with English and French as official languages. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  countrylanguage.Language = ""English""  and  countrylanguage.IsOfficial = ""T""  and  countrylanguage.Language = ""French""  and  countrylanguage.IsOfficial = ""T""",Give the names of countries with English and French as official languages.,What are the names of countries where English and French are recognized as official languages?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the number of distinct continents where Chinese is spoken? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select count (  distinct country.Continent )  from country  where  countrylanguage.Language = ""Chinese""",What is the number of distinct continents where Chinese is spoken?,What are the unique continents where the Chinese language is the official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: How many continents speak Chinese? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select count (  distinct country.Continent )  from country  where  countrylanguage.Language = ""Chinese""",How many continents speak Chinese?,What is the total number of continents where Chinese is an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the regions that use English or Dutch? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct country.Region from country  where  countrylanguage.Language = ""English""  or  countrylanguage.Language = ""Dutch""",What are the regions that use English or Dutch?,What regions are associated with countries where English or Dutch is an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which regions speak Dutch or English? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct country.Region from country  where  countrylanguage.Language = ""English""  or  countrylanguage.Language = ""Dutch""",Which regions speak Dutch or English?,What continents are home to countries where Dutch or English are official languages?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the countries where either English or Dutch is the official language ? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.name from country  where  countrylanguage.Language = ""English""  and  countrylanguage.IsOfficial = ""T""  or  countrylanguage.Language = ""Dutch""  and  countrylanguage.IsOfficial = ""T""",What are the countries where either English or Dutch is the official language ?,What are the countries where either English or Dutch is the primary language spoken ?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which countries have either English or Dutch as an official language? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.name from country  where  countrylanguage.Language = ""English""  and  countrylanguage.IsOfficial = ""T""  or  countrylanguage.Language = ""Dutch""  and  countrylanguage.IsOfficial = ""T""",Which countries have either English or Dutch as an official language?,What countries have either English or Dutch as their official languages?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which language is the most popular on the Asian continent? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.Language from country  where  country.Continent = ""Asia""  group by countrylanguage.Language  order by count ( country.* )  desc limit 1",Which language is the most popular on the Asian continent?,What is the language with the highest percentage spoken on the Asian continent?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the language that is used by the largest number of Asian nations? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.Language from country  where  country.Continent = ""Asia""  group by countrylanguage.Language  order by count ( country.* )  desc limit 1",What is the language that is used by the largest number of Asian nations?,What are the languages that are spoken by the majority of the population in the Asian countries?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which languages are spoken by only one country in republic governments? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.Language from country  where  country.GovernmentForm = ""Republic""  and  count ( country.* )  = 1  group by countrylanguage.Language",Which languages are spoken by only one country in republic governments?,What languages are spoken by a single country in countries with a republican form of government?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What languages are only used by a single country with a republic government? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.Language from country  where  country.GovernmentForm = ""Republic""  and  count ( country.* )  = 1  group by countrylanguage.Language",What languages are only used by a single country with a republic government?,What are the languages spoken by countries that have a government form of republic and are not shared with any other country?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Find the city with the largest population that uses English. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select city.Name , city.Population from city  where  countrylanguage.Language = ""English""  order by city.Population desc limit 1",Find the city with the largest population that uses English.,What is the city with the highest population that speaks English as an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the most populace city that speaks English? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select city.Name , city.Population from city  where  countrylanguage.Language = ""English""  order by city.Population desc limit 1",What is the most populace city that speaks English?,What are the cities with the highest population that have English as a spoken language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Find the name, population and expected life length of asian country with the largest area? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name , country.Population , country.LifeExpectancy from country  where  country.Continent = ""Asia""  order by country.SurfaceArea desc limit 1","Find the name, population and expected life length of asian country with the largest area?","What are the names, populations, and life expectancies of the countries in the Asian continent with the largest surface area?"
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the name, population, and life expectancy of the largest Asian country by land? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name , country.Population , country.LifeExpectancy from country  where  country.Continent = ""Asia""  order by country.SurfaceArea desc limit 1","What are the name, population, and life expectancy of the largest Asian country by land?","What are the names, populations, and life expectancies of the countries with the largest surface area located in Asia?"
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is average life expectancy in the countries where English is not the official language? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select avg ( country.LifeExpectancy )  from country  where  @.@ not in country.Name  and  countrylanguage.Language = ""English""  and  countrylanguage.IsOfficial = ""T""",What is average life expectancy in the countries where English is not the official language?,What are the average life expectancies in countries where English is not the primary language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Give the mean life expectancy of countries in which English is not the official language. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select avg ( country.LifeExpectancy )  from country  where  @.@ not in country.Name  and  countrylanguage.Language = ""English""  and  countrylanguage.IsOfficial = ""T""",Give the mean life expectancy of countries in which English is not the official language.,What is the average life expectancy of countries where English is not the primary language spoken?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the total number of people living in the nations that do not use English? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select sum ( country.Population )  from country  where  @.@ not in country.Name  and  countrylanguage.Language = ""English""",What is the total number of people living in the nations that do not use English?,What are the total populations of the countries where English is not an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: How many people live in countries that do not speak English? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select sum ( country.Population )  from country  where  @.@ not in country.Name  and  countrylanguage.Language = ""English""",How many people live in countries that do not speak English?,What is the population of countries where English is not an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the official language spoken in the country whose head of state is Beatrix? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.Language from country  where  country.HeadOfState = ""Beatrix""  and  countrylanguage.IsOfficial = ""T""",What is the official language spoken in the country whose head of state is Beatrix?,What are the languages that are officially spoken in the countries led by Beatrix as their head of state?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the official language used in the country the name of whose head of state is Beatrix. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.Language from country  where  country.HeadOfState = ""Beatrix""  and  countrylanguage.IsOfficial = ""T""",What is the official language used in the country the name of whose head of state is Beatrix.,What are the languages that are officially spoken in the countries led by a head of state named Beatrix?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What is the total number of unique official languages spoken in the countries that are founded before 1930? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select count (  distinct countrylanguage.Language )  from country  where  country.IndepYear < 1930  and  countrylanguage.IsOfficial = ""T""",What is the total number of unique official languages spoken in the countries that are founded before 1930?,What are the counts of distinct official languages spoken in the countries that were established prior to 1930?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: For the countries founded before 1930, what is the total number of distinct official languages? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select count (  distinct countrylanguage.Language )  from country  where  country.IndepYear < 1930  and  countrylanguage.IsOfficial = ""T""","For the countries founded before 1930, what is the total number of distinct official languages?",What is the total count of unique official languages spoken in countries that were established prior to 1930?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the countries that have greater surface area than any country in Europe? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  @.@ > min ( country.SurfaceArea )   and  country.Continent = ""Europe""",What are the countries that have greater surface area than any country in Europe?,What are the countries with a surface area larger than the maximum surface area of all countries located in Europe?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which countries have greater area than that of any country in Europe? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  @.@ > min ( country.SurfaceArea )   and  country.Continent = ""Europe""",Which countries have greater area than that of any country in Europe?,What countries have a larger surface area than the maximum surface area of all countries located in Europe?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the African countries that have a  population less than any country in Asia? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  country.Continent = ""Africa""  and  @.@ < max ( country.Population )   and  country.Continent = ""Asia""",What are the African countries that have a  population less than any country in Asia?,What are the countries on the continent of Africa that have a population lower than the lowest population of any country in Asia?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which African countries have a smaller population than that of any country in Asia? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  country.Continent = ""Africa""  and  @.@ < min ( country.Population )   and  country.Continent = ""Asia""",Which African countries have a smaller population than that of any country in Asia?,What are the countries in Africa with a population lower than the smallest population of any country in Asia?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which Asian countries have a population that is larger than any country in Africa? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  country.Continent = ""Asia""  and  @.@ > max ( country.Population )   and  country.Continent = ""Africa""",Which Asian countries have a population that is larger than any country in Africa?,What countries in the continent of Asia have a population greater than the maximum population of any country in the continent of Africa?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the Asian countries which have a population larger than that of any country in Africa? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Name from country  where  country.Continent = ""Asia""  and  @.@ > min ( country.Population )   and  country.Continent = ""Africa""",What are the Asian countries which have a population larger than that of any country in Africa?,What are the countries in the Asian continent with a population greater than the maximum population of any country in the African continent?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the country codes for countries that do not speak English? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.CountryCode from countrylanguage  where  except_  @.@ is countrylanguage.*  and  countrylanguage.Language = ""English""",What are the country codes for countries that do not speak English?,What are the country codes of the countries where English is not an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Return the country codes for countries that do not speak English. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select countrylanguage.CountryCode from countrylanguage  where  except_  @.@ is countrylanguage.*  and  countrylanguage.Language = ""English""",Return the country codes for countries that do not speak English.,What are the country codes of the countries where English is not an official language?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the country codes of countries where people use languages other than English? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct countrylanguage.CountryCode from countrylanguage  where  countrylanguage.Language != ""English""",What are the country codes of countries where people use languages other than English?,What are the country codes of countries where languages spoken are not English?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Give the country codes for countries in which people speak langauges that are not English. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct countrylanguage.CountryCode from countrylanguage  where  countrylanguage.Language != ""English""",Give the country codes for countries in which people speak langauges that are not English.,What are the country codes of the countries where languages other than English are spoken?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the codes of the countries that do not speak English and whose government forms are not Republic? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Code from country  where  countrylanguage.Language != ""English""  and  country.GovernmentForm != ""Republic""",What are the codes of the countries that do not speak English and whose government forms are not Republic?,What are the country codes of the nations that do not have English as an official language and whose government is not a republic?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Return the codes of countries that do not speak English and do not have Republics for governments. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select country.Code from country  where  countrylanguage.Language != ""English""  and  country.GovernmentForm != ""Republic""",Return the codes of countries that do not speak English and do not have Republics for governments.,What are the country codes of the countries that do not have English as an official language and do not have a government form of Republic?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which cities are in European countries where English is not the official language? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct city.Name from city  where  country.Continent = ""Europe""  and  @.@ not in country.Name  and  countrylanguage.IsOfficial = ""T""  and  countrylanguage.Language = ""English""",Which cities are in European countries where English is not the official language?,What are the names of the cities located in European countries where English is not the primary language spoken?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: What are the names of cities in Europe for which English is not the official language? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct city.Name from city  where  country.Continent = ""Europe""  and  @.@ not in country.Name  and  countrylanguage.IsOfficial = ""T""  and  countrylanguage.Language = ""English""",What are the names of cities in Europe for which English is not the official language?,What are the names of the cities located in Europe where English is not the primary language spoken?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Which unique cities are in Asian countries where Chinese is the official language ? | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct city.Name from city  where  countrylanguage.IsOfficial = ""t""  and  countrylanguage.Language = ""chinese""  and  country.Continent = ""asia""",Which unique cities are in Asian countries where Chinese is the official language ?,What are the distinct cities located in Asian countries where Chinese is the primary language spoken?
world_1,"Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.

### Instruction:

Convert text to NatSQL: Return the different names of cities that are in Asia and for which Chinese is the official language. | city : id , name , countrycode , district , population | sqlite_sequence : name , seq | country : code , name , continent , region , surfacearea , indepyear , population , lifeexpectancy , gnp , gnpold , localname , governmentform , headofstate , capital , code2 | countrylanguage : countrycode , language , isofficial , percentage | city.countrycode = country.code | countrylanguage.countrycode = country.code | 

### Response:

","select  distinct city.Name from city  where  countrylanguage.IsOfficial = ""T""  and  countrylanguage.Language = ""Chinese""  and  country.Continent = ""Asia""",Return the different names of cities that are in Asia and for which Chinese is the official language.,What are the distinct names of cities located in Asia where Chinese is the primary language spoken?
