db_id,original_nl,paraphrased_nl,gt_nl,generated_sql,matched,attempts
world_1,Count the number of countries for which Spanish is the predominantly spoken language.,What is the total count of countries where Spanish is the most widely spoken language?,"SELECT count(*) ,   max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",SELECT COUNT(*) FROM ( SELECT T1.code FROM country AS T1 INNER JOIN countrylanguage AS T2 ON T1.code = T2.countrycode WHERE T2.language = 'Spanish' AND T2.isofficial = 'T' GROUP BY T1.code ORDER BY T2.percentage DESC LIMIT 1 ) AS subquery;,False,-1.0
world_1,What are the codes of countries where Spanish is spoken by the largest percentage of people?,What are the country codes where Spanish is the most widely spoken language?,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",SELECT countrycode FROM countrylanguage WHERE language = 'Spanish' ORDER BY percentage DESC LIMIT 1;,False,-1.0
world_1,Return the codes of countries for which Spanish is the predominantly spoken language.,What countries have Spanish as their primary language spoken by the majority of their population?,"SELECT CountryCode ,  max(Percentage) FROM countrylanguage WHERE LANGUAGE  =  ""Spanish"" GROUP BY CountryCode",SELECT T1.name FROM country AS T1 INNER JOIN countrylanguage AS T2 ON T1.code = T2.countrycode WHERE T2.language = 'Spanish' AND T2.isofficial = 'T' AND T2.percentage > 50;,False,-1.0
orchestra,How many conductors are there?,What is the total count of conductors?,SELECT count(*) FROM conductor,SELECT COUNT(*) AS total_count_of_conductors FROM conductor;,True,1.0
orchestra,Count the number of conductors.,What is the total count of conductors in the database?,SELECT count(*) FROM conductor,SELECT COUNT(*) AS total_count_of_conductors FROM conductor;,True,1.0
orchestra,List the names of conductors in ascending order of age.,What are the names of the conductors sorted by their age in ascending order?,SELECT Name FROM conductor ORDER BY Age ASC,SELECT name FROM conductor ORDER BY age ASC;,True,1.0
orchestra,"What are the names of conductors, ordered by age?",What are the names of the conductors listed in ascending order based on their age?,SELECT Name FROM conductor ORDER BY Age ASC,SELECT name FROM conductor ORDER BY age ASC;,True,1.0
orchestra,"What are the names of conductors whose nationalities are not ""USA""?",What are the names of the conductors who are not from the United States?,SELECT Name FROM conductor WHERE Nationality != 'USA',SELECT name FROM conductor WHERE nationality != 'United States',False,-1.0
orchestra,"Return the names of conductors that do not have the nationality ""USA"".",What are the names of the conductors whose nationality is not from the United States?,SELECT Name FROM conductor WHERE Nationality != 'USA',SELECT name FROM conductor WHERE nationality != 'United States',False,-1.0
orchestra,What are the record companies of orchestras in descending order of years in which they were founded?,What are the record companies of the orchestras listed in order from the most recently founded to the oldest?,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,SELECT record_company FROM orchestra ORDER BY year_of_founded DESC,True,1.0
orchestra,"Return the record companies of orchestras, sorted descending by the years in which they were founded.",What are the record companies of the orchestras listed in order from the most recently founded to the least recently founded?,SELECT Record_Company FROM orchestra ORDER BY Year_of_Founded DESC,SELECT record_company FROM orchestra ORDER BY year_of_founded DESC,True,1.0
orchestra,What is the average attendance of shows?,What are the mean attendance figures for all shows?,SELECT avg(Attendance) FROM SHOW,SELECT AVG(attendance) AS mean_attendance FROM show;,True,1.0
orchestra,Return the average attendance across all shows.,What is the mean attendance figure for all the shows?,SELECT avg(Attendance) FROM SHOW,SELECT AVG(attendance) AS mean_attendance FROM show;,True,1.0
orchestra,"What are the maximum and minimum share of performances whose type is not ""Live final"".","What are the highest and lowest shares of performances that are not classified as ""Live final""?","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT MAX(share) AS highest_share, MIN(share) AS lowest_share FROM performance WHERE type != 'Live final';",True,1.0
orchestra,"Return the maximum and minimum shares for performances that do not have the type ""Live final"".","What are the highest and lowest shares for performances that are not classified as ""Live final""?","SELECT max(SHARE) ,  min(SHARE) FROM performance WHERE TYPE != ""Live final""","SELECT MAX(share) AS highest_share, MIN(share) AS lowest_share FROM performance WHERE type != 'Live final';",True,1.0
orchestra,How many different nationalities do conductors have?,What are the unique nationalities of the conductors?,SELECT count(DISTINCT Nationality) FROM conductor,SELECT DISTINCT nationality FROM conductor;,False,-1.0
orchestra,Count the number of different nationalities of conductors.,What are the unique numbers of conductor nationalities?,SELECT count(DISTINCT Nationality) FROM conductor,SELECT COUNT(DISTINCT nationality) AS unique_nationalities FROM conductor;,True,1.0
orchestra,List names of conductors in descending order of years of work.,What are the names of the conductors sorted in a list from the ones with the longest to the shortest career?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,SELECT name FROM conductor ORDER BY year_of_work DESC;,True,1.0
orchestra,"What are the names of conductors, sorted descending by the number of years they have worked?",What are the names of the conductors listed in order from those who have worked the longest to those who have worked the shortest amount of time?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC,SELECT name FROM conductor ORDER BY year_of_work DESC;,True,1.0
orchestra,List the name of the conductor with the most years of work.,What is the name of the conductor who has been working for the longest period of time?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,SELECT name FROM conductor ORDER BY year_of_work DESC LIMIT 1;,True,1.0
orchestra,What is the name of the conductor who has worked the greatest number of years?,What conductor has the longest career in terms of the number of years worked?,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,SELECT name FROM conductor ORDER BY year_of_work DESC LIMIT 1;,True,1.0
orchestra,Show the names of conductors and the orchestras they have conducted.,What are the names of the conductors and the orchestras they have led?,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID","SELECT conductor.name, orchestra.orchestra FROM conductor JOIN orchestra ON conductor.conductor_id = orchestra.conductor_id;",True,1.0
orchestra,What are the names of conductors as well as the corresonding orchestras that they have conducted?,What conductors are associated with the orchestras they have led?,"SELECT T1.Name ,  T2.Orchestra FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID",SELECT c.name FROM conductor c JOIN orchestra o ON c.conductor_id = o.conductor_id;,False,-1.0
orchestra,Show the names of conductors that have conducted more than one orchestras.,What are the names of the conductors who have led multiple orchestras?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,SELECT c.name FROM conductor c JOIN orchestra o ON c.conductor_id = o.conductor_id GROUP BY c.conductor_id HAVING COUNT(o.orchestra_id) > 1;,True,1.0
orchestra,What are the names of conductors who have conducted at more than one orchestra?,What are the names of the conductors who have led multiple orchestras?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID HAVING COUNT(*)  >  1,SELECT c.name FROM conductor c JOIN orchestra o ON c.conductor_id = o.conductor_id GROUP BY c.conductor_id HAVING COUNT(o.orchestra_id) > 1;,True,1.0
orchestra,Show the name of the conductor that has conducted the most number of orchestras.,What is the name of the conductor who has led the largest number of different orchestras?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT c.name FROM conductor c JOIN orchestra o ON c.conductor_id = o.conductor_id GROUP BY c.conductor_id ORDER BY COUNT(DISTINCT o.orchestra_id) DESC LIMIT 1;,True,1.0
orchestra,What is the name of the conductor who has conducted the most orchestras?,Which conductor has led the largest number of orchestras?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID GROUP BY T2.Conductor_ID ORDER BY COUNT(*) DESC LIMIT 1,SELECT c.name FROM conductor c JOIN orchestra o ON c.conductor_id = o.conductor_id GROUP BY c.name ORDER BY COUNT(o.orchestra_id) DESC LIMIT 1;,False,-1.0
orchestra,Please show the name of the conductor that has conducted orchestras founded after 2008.,What are the names of the conductors who have led orchestras that were established after the year 2008?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,SELECT conductor.name FROM conductor JOIN orchestra ON conductor.conductor_id = orchestra.conductor_id WHERE orchestra.year_of_founded > 2008;,True,1.0
orchestra,What are the names of conductors who have conducted orchestras founded after the year 2008?,What are the names of the conductors who have led orchestras that were established in a year later than 2008?,SELECT T1.Name FROM conductor AS T1 JOIN orchestra AS T2 ON T1.Conductor_ID  =  T2.Conductor_ID WHERE Year_of_Founded  >  2008,SELECT conductor.name FROM conductor JOIN orchestra ON conductor.conductor_id = orchestra.conductor_id WHERE orchestra.year_of_founded > 2008;,True,1.0
orchestra,Please show the different record companies and the corresponding number of orchestras.,What are the distinct record companies associated with the various orchestras?,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company",SELECT DISTINCT record_company FROM orchestra,False,-1.0
orchestra,How many orchestras does each record company manage?,What is the count of orchestras for each record company?,"SELECT Record_Company ,  COUNT(*) FROM orchestra GROUP BY Record_Company","SELECT record_company, COUNT(orchestra_id) AS orchestra_count FROM orchestra GROUP BY record_company;",True,1.0
orchestra,Please show the record formats of orchestras in ascending order of count.,What are the major record formats of the orchestras listed in order from fewest to most?,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,SELECT major_record_format FROM orchestra GROUP BY major_record_format ORDER BY COUNT(*) ASC;,True,2.0
orchestra,"What are the major record formats of orchestras, sorted by their frequency?",What are the most common major record formats of orchestras listed in order of their occurrence?,SELECT Major_Record_Format FROM orchestra GROUP BY Major_Record_Format ORDER BY COUNT(*) ASC,SELECT major_record_format FROM orchestra GROUP BY major_record_format ORDER BY COUNT(*) DESC;,True,1.0
orchestra,List the record company shared by the most number of orchestras.,What record companies are associated with the most orchestras?,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(orchestra_id) DESC LIMIT 1;,True,1.0
orchestra,What is the record company used by the greatest number of orchestras?,Which record company is utilized by the largest number of orchestras?,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,SELECT record_company FROM orchestra GROUP BY record_company ORDER BY COUNT(orchestra_id) DESC LIMIT 1;,True,1.0
orchestra,List the names of orchestras that have no performance.,What are the names of the orchestras that have not participated in any performances?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT orchestra FROM orchestra WHERE orchestra_id NOT IN (SELECT orchestra_id FROM performance),True,1.0
orchestra,What are the orchestras that do not have any performances?,What are the orchestras that have no performances recorded in the database?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT orchestra FROM orchestra WHERE orchestra_id NOT IN (SELECT orchestra_id FROM performance),True,1.0
orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003.,What are the record companies associated with orchestras that were established prior to 2003 and those that were established after 2003?,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,SELECT record_company FROM orchestra WHERE year_of_founded < 2003 UNION SELECT record_company FROM orchestra WHERE year_of_founded > 2003;,False,-1.0
orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,What are the record companies that are utilized by orchestras that were established prior to 2003 and those that were established after 2003?,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,SELECT record_company FROM orchestra WHERE year_of_founded < 2003 UNION SELECT record_company FROM orchestra WHERE year_of_founded > 2003;,False,-1.0
orchestra,"Find the number of orchestras whose record format is ""CD"" or ""DVD"".","What is the count of orchestras that have a record format of either ""CD"" or ""DVD""?","SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""","SELECT COUNT(*) FROM orchestra WHERE major_record_format IN ('CD', 'DVD');",True,2.0
orchestra,Count the number of orchestras that have CD or DVD as their record format.,What is the total count of orchestras that have either CD or DVD as their primary record format?,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""","SELECT COUNT(*) FROM orchestra WHERE major_record_format IN ('CD', 'DVD');",True,1.0
orchestra,Show the years in which orchestras that have given more than one performance are founded.,What are the years in which multiple performances were given by orchestras that have been established?,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,SELECT p.date FROM performance p JOIN orchestra o ON p.orchestra_id = o.orchestra_id WHERE o.year_of_founded IS NOT NULL GROUP BY p.date HAVING COUNT(p.performance_id) > 1;,False,-1.0
orchestra,What are years of founding for orchestras that have had more than a single performance?,What are the years of founding for the orchestras that have had multiple performances?,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,SELECT DISTINCT o.year_of_founded FROM orchestra o JOIN performance p ON o.orchestra_id = p.orchestra_id GROUP BY o.orchestra_id HAVING COUNT(p.performance_id) > 1;,True,1.0
network_1,How many high schoolers are there?,What is the total count of high schoolers?,SELECT count(*) FROM Highschooler,SELECT count(*) FROM highschooler,True,1.0
network_1,Count the number of high schoolers.,What is the total count of high schoolers?,SELECT count(*) FROM Highschooler,SELECT count(*) FROM highschooler,True,1.0
network_1,Show the names and grades of each high schooler.,List the names and grades of every high schooler.,"SELECT name ,  grade FROM Highschooler","SELECT name , grade FROM highschooler",True,1.0
network_1,What are the names and grades for each high schooler?,What are the names and grades of every high school student?,"SELECT name ,  grade FROM Highschooler","SELECT name , grade FROM highschooler",True,1.0
network_1,Show all the grades of the high schoolers.,What are the grades of the students in the high school?,SELECT grade FROM Highschooler,SELECT DISTINCT grade FROM highschooler,False,-1.0
network_1,What is the grade of each high schooler?,What are the grades of all the high schoolers?,SELECT grade FROM Highschooler,SELECT grade FROM highschooler,True,1.0
network_1,What grade is Kyle in?,What is Kyle's current grade level?,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""","SELECT grade FROM highschooler WHERE name = ""Kyle""",True,1.0
network_1,Return the grade for the high schooler named Kyle.,What is the grade of the high schooler who is named Kyle?,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""","SELECT grade FROM highschooler WHERE name = ""Kyle""",True,1.0
network_1,Show the names of all high schoolers in grade 10.,What are the names of the high schoolers who are currently in the 10th grade?,SELECT name FROM Highschooler WHERE grade  =  10,SELECT name FROM highschooler WHERE grade = 10,True,1.0
network_1,What are the names of all high schoolers in grade 10?,What are the names of the high schoolers who are currently in the 10th grade?,SELECT name FROM Highschooler WHERE grade  =  10,SELECT name FROM highschooler WHERE grade = 10,True,1.0
network_1,Show the ID of the high schooler named Kyle.,What is the ID of the high schooler whose name is Kyle?,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""","SELECT id FROM highschooler WHERE name = ""Kyle""",True,1.0
network_1,What is Kyle's id?,What is the id of the high schooler named Kyle?,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""","SELECT id FROM highschooler WHERE name = ""Kyle""",True,1.0
network_1,How many high schoolers are there in grade 9 or 10?,What is the total count of high schoolers who are either in the 9th or 10th grade?,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,SELECT count(*) FROM highschooler WHERE grade = 9 OR grade = 10,True,1.0
network_1,Count the number of high schoolers in grades 9 or 10.,What is the total count of high schoolers who are either in the 9th or 10th grade?,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,SELECT count(*) FROM highschooler WHERE grade = 9 OR grade = 10,True,1.0
network_1,Show the number of high schoolers for each grade.,What is the count of high schoolers grouped by their respective grades?,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade","SELECT grade , count(*) FROM highschooler GROUP BY grade",True,1.0
network_1,How many high schoolers are in each grade?,What is the count of high schoolers for each grade level?,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade","SELECT grade, COUNT(*) AS count FROM highschooler GROUP BY grade ORDER BY grade;",True,1.0
network_1,Which grade has the most high schoolers?,What is the grade level with the highest number of students?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM highschooler GROUP BY grade ORDER BY COUNT(*) DESC LIMIT 1;,True,1.0
network_1,Return the grade that has the greatest number of high schoolers.,What grade has the highest enrollment among all the high schoolers?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT grade FROM highschooler GROUP BY grade ORDER BY COUNT(*) DESC LIMIT 1;,True,1.0
network_1,Show me all grades that have at least 4 students.,What grades are represented by at least four different students?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,SELECT grade FROM highschooler GROUP BY grade HAVING count(*) >= 4,True,1.0
network_1,Which grades have 4 or more high schoolers?,What are the grades with a total number of high schoolers equal to or greater than 4?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,SELECT grade FROM highschooler GROUP BY grade HAVING count(*) >= 4,True,1.0
network_1,Show the student IDs and numbers of friends corresponding to each.,What students have friends and how many friends do they have?,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id","SELECT T1.id , count(*) FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id",True,1.0
network_1,How many friends does each student have?,What is the count of friends for every high school student?,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id","SELECT T1.id , count(*) FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id",True,1.0
network_1,Show the names of high school students and their corresponding number of friends.,What are the names of the high school students and how many friends each of them has?,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT T1.name , count(*) as num FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id",True,1.0
network_1,What are the names of the high schoolers and how many friends does each have?,What are the names of the high schoolers and the total number of friends each one has?,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT T1.name , count(*) FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id",True,1.0
network_1,What is the name of the high schooler who has the greatest number of friends?,Which high schooler has the highest number of friendships?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,"SELECT h.id, h.name FROM highschooler h JOIN friend f ON h.id = f.student_id GROUP BY h.id ORDER BY COUNT(f.friend_id) DESC LIMIT 1;",False,-1.0
network_1,Return the name of the high school student with the most friends.,What high school student has the largest number of friendships?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT T1.name FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T2.student_id ORDER BY COUNT(*) DESC LIMIT 1,True,1.0
network_1,Show the names of high schoolers who have at least 3 friends.,What high schoolers have a minimum of three friends listed in their friend network?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,"SELECT T1.id , T1.name FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T1.id HAVING count(*) >= 3",False,-1.0
network_1,What are the names of high schoolers who have 3 or more friends?,What are the names of the high schoolers who have at least three friends?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,SELECT T1.name FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id GROUP BY T2.student_id HAVING count(*) >= 3,True,1.0
network_1,Show the names of all of the high schooler Kyle's friends.,What are the names of the students who are friends with Kyle?,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",SELECT T1.name FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id JOIN highschooler AS T3 ON T2.friend_id = T3.id WHERE T3.name = 'Kyle',False,-1.0
network_1,Return the names of friends of the high school student Kyle.,What are the names of the students who are friends with Kyle?,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",SELECT T1.name FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id JOIN highschooler AS T3 ON T2.friend_id = T3.id WHERE T3.name = 'Kyle',False,-1.0
network_1,How many friends does the high school student Kyle have?,What is the total count of individuals that Kyle is friends with?,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""","SELECT COUNT(T2.friend_id) FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id WHERE T1.name = ""Kyle""",True,1.0
network_1,Count the number of friends Kyle has.,What is the total count of individuals that Kyle is friends with?,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""","SELECT COUNT(T2.friend_id) FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id WHERE T1.name = ""Kyle""",True,1.0
network_1,Show ids of all students who do not have any friends.,What students are not connected to any other students through the friend table?,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,SELECT id FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend) AND id NOT IN (SELECT friend_id FROM friend),False,-1.0
network_1,What are the ids of high school students who do not have friends?,What are the ids of high school students who do not have any friends?,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,SELECT id FROM highschooler EXCEPT SELECT student_id FROM friend,True,1.0
network_1,Show names of all high school students who do not have any friends.,What students are not connected to any other students through the friend relationship?,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,SELECT id FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend) AND id NOT IN (SELECT friend_id FROM friend),False,-1.0
network_1,What are the names of students who have no friends?,What are the names of the high schoolers who do not have any friends?,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,SELECT name FROM highschooler WHERE id NOT IN (SELECT student_id FROM friend),True,1.0
network_1,Show the ids of high schoolers who have friends and are also liked by someone else.,What high schoolers have friends and are themselves liked by other students?,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,"SELECT h1.id, h1.name FROM highschooler h1 JOIN friend f ON h1.id = f.student_id JOIN friend f2 ON h1.id = f2.friend_id JOIN likes l ON h1.id = l.liked_id;",False,-1.0
network_1,What are the ids of students who both have friends and are liked?,What are the student IDs of high schoolers who have both friends and are themselves liked by someone?,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,SELECT student_id FROM friend INTERSECT SELECT liked_id FROM likes,True,1.0
network_1,Show name of all students who have some friends and also are liked by someone else.,What students have friends and are themselves liked by another student?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,SELECT DISTINCT h1.id FROM highschooler h1 JOIN friend f ON h1.id = f.student_id JOIN like l ON h1.id = l.liked_id,False,-1.0
network_1,What are the names of high schoolers who both have friends and are liked?,What are the names of high schoolers who have friends and are also liked by someone?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,SELECT DISTINCT h1.name FROM highschooler h1 JOIN friend f ON h1.id = f.student_id JOIN likes l ON h1.id = l.liked_id,True,1.0
network_1,Count the number of likes for each student id.,What is the total count of likes for every student?,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id","SELECT student_id , count(*) FROM likes GROUP BY student_id",True,1.0
network_1,How many likes correspond to each student id?,What is the count of likes for every student?,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id","SELECT student_id , count(*) FROM likes GROUP BY student_id",True,1.0
network_1,"Show the names of high schoolers who have likes, and numbers of likes for each.","What are the names of high schoolers who have any likes, and how many likes does each of them have?","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT T1.name , count(*) FROM highschooler AS T1 JOIN likes AS T2 ON T1.id = T2.student_id GROUP BY T1.id",True,1.0
network_1,"What are the names of high schoolers who have likes, and how many likes does each have?","What are the names of the high schoolers who have at least one like, and how many likes does each of them have?","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT T1.name , count(*) FROM highschooler AS T1 JOIN likes AS T2 ON T1.id = T2.student_id GROUP BY T1.id",True,1.0
network_1,What is the name of the high schooler who has the greatest number of likes?,Which high schooler has the highest total count of likes?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT h.name FROM highschooler h JOIN likes l ON h.id = l.student_id GROUP BY h.id ORDER BY COUNT(l.liked_id) DESC LIMIT 1;,True,1.0
network_1,Give the name of the student with the most likes.,What is the name of the high schooler who has received the highest number of likes?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT T1.name FROM highschooler AS T1 JOIN likes AS T2 ON T1.id = T2.student_id GROUP BY T2.student_id ORDER BY COUNT(*) DESC LIMIT 1,True,1.0
network_1,Show the names of students who have at least 2 likes.,What students have a minimum of two likes associated with their IDs in the likes table?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT student_id FROM likes GROUP BY student_id HAVING COUNT(liked_id) >= 2;,True,1.0
network_1,What are the names of students who have 2 or more likes?,What are the names of the high schoolers who have received at least two likes from other students?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT T1.name FROM highschooler AS T1 JOIN likes AS T2 ON T1.id = T2.student_id GROUP BY T2.student_id HAVING count(*) >= 2,True,1.0
network_1,Show the names of students who have a grade higher than 5 and have at least 2 friends.,What students have a grade greater than 5 and possess a minimum of two friendships?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT T1.id FROM highschooler AS T1 JOIN friend AS T2 ON T1.id = T2.student_id WHERE T1.grade > 5 GROUP BY T1.id HAVING COUNT(*) >= 2,False,-1.0
