db_id,question,query,paraphrased_nl
program_share,Find the names of the channels that are broadcast in the morning.,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',What are the names of the channels that are being broadcast during the morning hours?
program_share,Which channels are broadcast in the morning? Give me the channel names.,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',What are the names of the channels that are being broadcast during the morning hours?
program_share,what are the names of the channels that broadcast in both morning and night?,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning' INTERSECT SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Night',What are the names of the channels that are involved in broadcasts that occur during both morning and night time slots?
program_share,Which channels broadcast both in the morning and at night? Give me the channel names.,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning' INTERSECT SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Night',What are the names of the channels that air programs both in the morning and at night?
program_share,how many programs are broadcast in each time section of the day?,"SELECT count(*) ,  time_of_day FROM broadcast GROUP BY time_of_day",What is the count of programs for each time of day?
program_share,Count the number of programs broadcast for each time section of a day.,"SELECT count(*) ,  time_of_day FROM broadcast GROUP BY time_of_day",What is the total count of programs that are broadcasted for each time of day?
program_share,find the number of different programs that are broadcast during night time.,SELECT count(DISTINCT program_id) FROM broadcast WHERE time_of_day  =  'Night',What is the count of distinct programs that are broadcast during the nighttime?
program_share,"How many distinct programs are broadcast at ""Night"" time?",SELECT count(DISTINCT program_id) FROM broadcast WHERE time_of_day  =  'Night',"What is the count of unique programs that are broadcast during the ""Night"" time slot?"
program_share,Find the names of programs that are never broadcasted in the morning.,"SELECT name FROM program EXCEPT SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning""",What are the names of the programs that are not broadcasted during the morning time?
program_share,Which programs are never broadcasted in the morning? Give me the names of the programs.,"SELECT name FROM program EXCEPT SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning""",What are the names of the programs that are never shown during the morning time slot?
program_share,find the program owners that have some programs in both morning and night time.,"SELECT t1.owner FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning"" INTERSECT SELECT t1.owner FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Night""",What are the program owners that have programs airing in both morning and evening time slots?
program_share,Who are the owners of the programs that broadcast both in the morning and at night?,"SELECT t1.owner FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning"" INTERSECT SELECT t1.owner FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Night""",What are the owners of the programs that are broadcast during both morning and evening time slots?
program_share,List all program origins in the alphabetical order.,SELECT origin FROM program ORDER BY origin,What are the different origins of the programs listed in ascending order?
program_share,What is the list of program origins ordered alphabetically?,SELECT origin FROM program ORDER BY origin,What are the origins of the programs listed in alphabetical order?
program_share,what is the number of different channel owners?,SELECT count(DISTINCT OWNER) FROM channel,What are the unique owners of the channels?
program_share,Count the number of distinct channel owners.,SELECT count(DISTINCT OWNER) FROM channel,What is the total count of unique owners of the channels?
program_share,find the names of programs whose origin is not in Beijing.,SELECT name FROM program WHERE origin != 'Beijing',What are the names of the programs that do not originate from Beijing?
program_share,"Which programs' origins are not ""Beijing""? Give me the program names.",SELECT name FROM program WHERE origin != 'Beijing',What are the names of the programs that do not originate from Beijing?
program_share,What are the names of the channels owned by CCTV or HBS?,SELECT name FROM channel WHERE OWNER  =  'CCTV' OR OWNER  =  'HBS',What are the names of the channels that are owned by either CCTV or HBS?
program_share,List the names of all the channels owned by either CCTV or HBS,SELECT name FROM channel WHERE OWNER  =  'CCTV' OR OWNER  =  'HBS',What are the names of the channels that are owned by either CCTV or HBS?
program_share,Find the total rating ratio for each channel owner.,"SELECT sum(Rating_in_percent) ,  OWNER FROM channel GROUP BY OWNER",What is the overall rating percentage for every channel owner?
program_share,What is the total rating of channel for each channel owner?,"SELECT sum(Rating_in_percent) ,  OWNER FROM channel GROUP BY OWNER","What are the total ratings for every channel, grouped by the owner of the channel?"
program_share,Find the name of the program that is broadcast most frequently.,SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id GROUP BY t2.program_id ORDER BY count(*) DESC LIMIT 1,What is the name of the program that appears in the broadcast table most often?
program_share,Which program is broadcast most frequently? Give me the program name.,SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id GROUP BY t2.program_id ORDER BY count(*) DESC LIMIT 1,What programs are being broadcast the most often? I need the name of each program.
e_learning,How many courses are there in total?,SELECT count(*) FROM COURSES,What is the total count of all courses available?
e_learning,Find the total number of courses offered.,SELECT count(*) FROM COURSES,What is the overall count of courses available for enrollment?
e_learning,"What are the descriptions of the courses with name ""database""?","SELECT course_description FROM COURSES WHERE course_name  =  ""database""","What are the course descriptions for courses that have the name ""database""?"
e_learning,"Return the description for the courses named ""database"".","SELECT course_description FROM COURSES WHERE course_name  =  ""database""",What are the course descriptions for the courses with the name 'database'?
e_learning,"What are the addresses of the course authors or tutors with personal name ""Cathrine""","SELECT address_line_1 FROM Course_Authors_and_Tutors WHERE personal_name	 =  ""Cathrine""","What are the addresses of the individuals who are either authors or tutors of courses and have a personal name of ""Cathrine""?"
e_learning,"Return the addresses of the course authors or tutors whose personal name is ""Cathrine"".","SELECT address_line_1 FROM Course_Authors_and_Tutors WHERE personal_name	 =  ""Cathrine""",What are the addresses of the course authors or tutors whose personal name is 'Cathrine'?
e_learning,List the addresses of all the course authors or tutors.,SELECT address_line_1 FROM Course_Authors_and_Tutors,What are the addresses of all the individuals who are either authors or tutors of courses?
e_learning,What is the address of each course author or tutor?,SELECT address_line_1 FROM Course_Authors_and_Tutors,What are the addresses of all course authors and tutors?
e_learning,List all the login names and family names of course author and tutors.,"SELECT login_name ,  family_name FROM Course_Authors_and_Tutors",What are the login names and family names of the individuals who are both authors and tutors of courses?
e_learning,What are the login names and family names of course author and tutors?,"SELECT login_name ,  family_name FROM Course_Authors_and_Tutors",What are the login names and family names of the individuals who are both course authors and tutors?
e_learning,List all the dates of enrollment and completion of students.,"SELECT date_of_enrolment ,  date_of_completion FROM Student_Course_Enrolment",What are the dates of enrollment and completion for each student's course registration?
e_learning,What are all the dates of enrollment and completion in record?,"SELECT date_of_enrolment ,  date_of_completion FROM Student_Course_Enrolment",What are the dates of enrollment and completion recorded for each student course enrollment?
e_learning,How many distinct students are enrolled in courses?,SELECT count(DISTINCT student_id) FROM Student_Course_Enrolment,What is the count of unique students who have enrolled in courses?
e_learning,Find the number of distinct students enrolled in courses.,SELECT count(DISTINCT student_id) FROM Student_Course_Enrolment,What is the count of unique students who have enrolled in courses?
e_learning,How many distinct courses are enrolled in by students?,SELECT count(course_id) FROM Student_Course_Enrolment,What is the count of unique courses that students are enrolled in?
e_learning,Find the number of distinct courses that have enrolled students.,SELECT count(course_id) FROM Student_Course_Enrolment,What is the count of unique courses that students are currently enrolled in?
e_learning,"Find the dates of the tests taken with result ""Pass"".","SELECT date_test_taken FROM Student_Tests_Taken WHERE test_result  =  ""Pass""","What dates did students achieve a test result of ""Pass""?"
e_learning,"Which tests have ""Pass"" results? Return the dates when the tests were taken.","SELECT date_test_taken FROM Student_Tests_Taken WHERE test_result  =  ""Pass""",What dates did students achieve a 'Pass' result in their tests?
e_learning,"How many tests have result ""Fail""?","SELECT count(*) FROM Student_Tests_Taken WHERE test_result  =  ""Fail""",What is the count of tests that were taken with a result of failure?
e_learning,"Count the number of tests with ""Fail"" result.","SELECT count(*) FROM Student_Tests_Taken WHERE test_result  =  ""Fail""",What is the total count of tests that were taken with a result of failure?
e_learning,"What are the login names of the students with family name ""Ward""?","SELECT login_name FROM Students WHERE family_name  =  ""Ward""","What are the login names of students whose family name is ""Ward""?"
e_learning,"Return the login names of the students whose family name is ""Ward"".","SELECT login_name FROM Students WHERE family_name  =  ""Ward""","What are the login names of students with a family name of ""Ward""?"
e_learning,"What are the dates of the latest logon of the students with family name ""Jaskolski"" or ""Langosh""?","SELECT date_of_latest_logon FROM Students WHERE family_name  =  ""Jaskolski"" OR family_name  =  ""Langosh""",What are the dates of the most recent logins for students whose family name is either Jaskolski or Langosh?
e_learning,"Find the latest logon date of the students whose family name is ""Jaskolski"" or ""Langosh"".","SELECT date_of_latest_logon FROM Students WHERE family_name  =  ""Jaskolski"" OR family_name  =  ""Langosh""",What are the most recent logon dates for students with a family name of either Jaskolski or Langosh?
e_learning,"How many students have personal names that contain the word ""son""?","SELECT COUNT(*) FROM Students WHERE personal_name LIKE ""%son%""","What is the count of students whose personal names include the term ""son""?"
e_learning,"Find the number of students who have the word ""son"" in their personal names.","SELECT COUNT(*) FROM Students WHERE personal_name LIKE ""%son%""","What is the count of students whose personal names contain the word ""son""?"
e_learning,List all the subject names.,SELECT subject_name FROM SUBJECTS,What are the names of all the subjects?
e_learning,What are the names of all the subjects.,SELECT subject_name FROM SUBJECTS,What subjects are listed in the database?
e_learning,List all the information about course authors and tutors in alphabetical order of the personal name.,SELECT * FROM Course_Authors_and_Tutors ORDER BY personal_name,What are the details of all course authors and tutors sorted by their personal name in ascending order?
e_learning,Sort the information about course authors and tutors in alphabetical order of the personal name.,SELECT * FROM Course_Authors_and_Tutors ORDER BY personal_name,What are the details of all course authors and tutors listed in alphabetical order by their personal name?
e_learning,List the personal names and family names of all the students in alphabetical order of family name.,"SELECT personal_name ,  family_name FROM Students ORDER BY family_name",What are the personal and family names of all students sorted by family name in ascending order?
e_learning,What are the personal names and family names of the students? Sort the result in alphabetical order of the family name.,"SELECT personal_name ,  family_name FROM Students ORDER BY family_name","What are the personal and family names of the students listed in the Students table, ordered by the family name in ascending alphabetical order?"
e_learning,List each test result and its count in descending order of count.,"SELECT test_result ,  COUNT(*) FROM Student_Tests_Taken GROUP BY test_result ORDER BY COUNT(*) DESC",What are the counts of each test result in descending order?
e_learning,"For each distinct test result, find the number of students who got the result.","SELECT test_result ,  COUNT(*) FROM Student_Tests_Taken GROUP BY test_result ORDER BY COUNT(*) DESC",What is the count of students for each unique test outcome?
e_learning,"Find the login name of the course author that teaches the course with name ""advanced database"".","SELECT T1.login_name FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T2.course_name  =  ""advanced database""","What is the login name of the author of the course titled ""advanced database""?"
e_learning,"Which course author teaches the ""advanced database"" course? Give me his or her login name.","SELECT T1.login_name FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T2.course_name  =  ""advanced database""","What is the login name of the author who teaches the course named ""advanced database""?"
e_learning,"Find the addresses of the course authors who teach the course with name ""operating system"" or ""data structure"".","SELECT T1.address_line_1 FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T2.course_name  =  ""operating system"" OR T2.course_name  =  ""data structure""","What are the addresses of the course authors who instruct the courses with names either ""operating system"" or ""data structure""?"
e_learning,"What are the addresses of the course authors who teach either ""operating system"" or ""data structure"" course.","SELECT T1.address_line_1 FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T2.course_name  =  ""operating system"" OR T2.course_name  =  ""data structure""","What are the addresses of the individuals who are both authors and tutors of courses that are either ""operating system"" or ""data structure""?"
e_learning,"Find the personal name, family name, and author ID of the course author that teaches the most courses.","SELECT T1.personal_name ,  T1.family_name ,  T2.author_id FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id GROUP BY T2.author_id ORDER BY COUNT(*) DESC LIMIT 1","What is the personal name, family name, and author ID of the course author who has authored the highest number of courses?"
e_learning,"What are the personal name, family name, and author ID of the course author who teaches the most courses?","SELECT T1.personal_name ,  T1.family_name ,  T2.author_id FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id GROUP BY T2.author_id ORDER BY COUNT(*) DESC LIMIT 1","What is the personal name, family name, and author ID of the course author who has authored the greatest number of courses?"
e_learning,Find the addresses and author IDs of the course authors that teach at least two courses.,"SELECT T1.address_line_1 ,  T2.author_id FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id GROUP BY T2.author_id HAVING Count(*)  >=  2",What are the addresses and author IDs of the course authors who instruct in more than one course?
e_learning,Which course authors teach two or more courses? Give me their addresses and author IDs.,"SELECT T1.address_line_1 ,  T2.author_id FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id GROUP BY T2.author_id HAVING Count(*)  >=  2","What instructors are associated with more than one course, and I need their addresses and author IDs."
e_learning,"Find the names of courses taught by the tutor who has personal name ""Julio"".","SELECT T2.course_name FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T1.personal_name  =  ""Julio""",What are the course names that were taught by the tutor with the personal name 'Julio'?
e_learning,"What are the names of the courses taught by the tutor whose personal name is ""Julio""?","SELECT T2.course_name FROM Course_Authors_and_Tutors AS T1 JOIN Courses AS T2 ON T1.author_id  =  T2.author_id WHERE T1.personal_name  =  ""Julio""","What are the course names of the courses that were authored by the tutor with the personal name ""Julio""?"
e_learning,"Find the names and descriptions of courses that belong to the subject named ""Computer Science"".","SELECT T1.course_name ,  T1.course_description FROM Courses AS T1 JOIN Subjects AS T2 ON T1.subject_id  =  T2.subject_id WHERE T2.subject_name  =  ""Computer Science""","What are the course names and descriptions for all courses that are associated with the subject ""Computer Science""?"
e_learning,"What are the names and descriptions of the all courses under the ""Computer Science"" subject?","SELECT T1.course_name ,  T1.course_description FROM Courses AS T1 JOIN Subjects AS T2 ON T1.subject_id  =  T2.subject_id WHERE T2.subject_name  =  ""Computer Science""",What are the course names and descriptions for all courses that fall under the subject of computer science?
e_learning,"Find the subject ID, subject name, and the corresponding number of available courses for each subject.","SELECT T1.subject_id ,  T2.subject_name ,  COUNT(*) FROM Courses AS T1 JOIN Subjects AS T2 ON T1.subject_id  =  T2.subject_id GROUP BY T1.subject_id",What subjects are available and how many courses are associated with each one?
e_learning,"What are the subject ID, subject name, and the number of available courses for each subject?","SELECT T1.subject_id ,  T2.subject_name ,  COUNT(*) FROM Courses AS T1 JOIN Subjects AS T2 ON T1.subject_id  =  T2.subject_id GROUP BY T1.subject_id",What subjects are associated with the number of courses available for each subject?
e_learning,"Find the subject ID, name of subject and the corresponding number of courses for each subject, and sort by the course count in ascending order.","SELECT T1.subject_id ,  T2.subject_name ,  COUNT(*) FROM Courses AS T1 JOIN Subjects AS T2 ON T1.subject_id  =  T2.subject_id GROUP BY T1.subject_id ORDER BY COUNT(*) ASC","What are the subject IDs, names of subjects, and the respective number of courses for each subject, ordered from the fewest to the most courses?"
e_learning,"List the subject ID, name of subject and the number of courses available for each subject in ascending order of the course counts.","SELECT T1.subject_id ,  T2.subject_name ,  COUNT(*) FROM Courses AS T1 JOIN Subjects AS T2 ON T1.subject_id  =  T2.subject_id GROUP BY T1.subject_id ORDER BY COUNT(*) ASC","What are the subject IDs and names along with the total number of courses offered for each subject, sorted in ascending order by the count of courses?"
e_learning,"What is the date of enrollment of the course named ""Spanish""?","SELECT T2.date_of_enrolment FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id WHERE T1.course_name  =  ""Spanish""","What are the dates when students enrolled in the course with the name ""Spanish""?"
e_learning,"Find the the date of enrollment of the ""Spanish"" course.","SELECT T2.date_of_enrolment FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id WHERE T1.course_name  =  ""Spanish""","What is the date when students were enrolled in the course titled ""Spanish""?"
e_learning,What is the name of the course that has the most student enrollment?,SELECT T1.course_name FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY COUNT(*) DESC LIMIT 1,What are the courses with the highest number of students enrolled in them?
e_learning,Which course is enrolled in by the most students? Give me the course name.,SELECT T1.course_name FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name ORDER BY COUNT(*) DESC LIMIT 1,What course do the majority of students enroll in?
e_learning,What are the names of the courses that have exactly 1 student enrollment?,SELECT T1.course_name FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name HAVING COUNT(*)  =  1,What are the courses that have a single student enrolled in them?
e_learning,Find the names of the courses that have just one student enrollment.,SELECT T1.course_name FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name HAVING COUNT(*)  =  1,What are the course names that have only one student enrolled in them?
e_learning,What are the descriptions and names of the courses that have student enrollment bigger than 2?,"SELECT T1.course_description ,  T1.course_name FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name HAVING COUNT(*)  >  2",What are the course descriptions and names for the courses that have more than two students enrolled?
e_learning,Return the descriptions and names of the courses that have more than two students enrolled in.,"SELECT T1.course_description ,  T1.course_name FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name HAVING COUNT(*)  >  2",What are the course descriptions and names of the courses that have more than two students enrolled in them?
e_learning,What is the name of each course and the corresponding number of student enrollment?,"SELECT T1.course_name ,  COUNT(*) FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name",What are the names of all courses and the total number of students enrolled in each course?
e_learning,List the name and the number of enrolled student for each course.,"SELECT T1.course_name ,  COUNT(*) FROM Courses AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_name",What are the course names and the count of students enrolled in each course?
e_learning,"What are the enrollment dates of all the tests that have result ""Pass""?","SELECT T1.date_of_enrolment FROM Student_Course_Enrolment AS T1 JOIN Student_Tests_Taken AS T2 ON T1.registration_id  =  T2.registration_id WHERE T2.test_result  =  ""Pass""","What are the dates when students took tests that yielded a result of ""Pass""?"
e_learning,"Find the enrollment date for all the tests that have ""Pass"" result.","SELECT T1.date_of_enrolment FROM Student_Course_Enrolment AS T1 JOIN Student_Tests_Taken AS T2 ON T1.registration_id  =  T2.registration_id WHERE T2.test_result  =  ""Pass""",What are the dates when students completed their courses if their test results were 'Pass'?
e_learning,"What are the completion dates of all the tests that have result ""Fail""?","SELECT T1.date_of_completion FROM Student_Course_Enrolment AS T1 JOIN Student_Tests_Taken AS T2 ON T1.registration_id  =  T2.registration_id WHERE T2.test_result  =  ""Fail""",What are the dates when students failed their tests?
e_learning,"Return the completion date for all the tests that have ""Fail"" result.","SELECT T1.date_of_completion FROM Student_Course_Enrolment AS T1 JOIN Student_Tests_Taken AS T2 ON T1.registration_id  =  T2.registration_id WHERE T2.test_result  =  ""Fail""",What are the dates when students failed their tests?
e_learning,"List the dates of enrollment and completion of the student with personal name ""Karson"".","SELECT T1.date_of_enrolment ,  T1.date_of_completion FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id WHERE T2.personal_name  =  ""Karson""","What are the dates of enrollment and completion for students whose personal name is specifically ""Karson""?"
e_learning,"On what dates did the student whose personal name is ""Karson"" enroll in and complete the courses?","SELECT T1.date_of_enrolment ,  T1.date_of_completion FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id WHERE T2.personal_name  =  ""Karson""","What are the dates when students with the personal name ""Karson"" enrolled in and finished taking courses?"
e_learning,"List the dates of enrollment and completion of the student with family name ""Zieme"" and personal name ""Bernie"".","SELECT T1.date_of_enrolment ,  T1.date_of_completion FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id WHERE T2.family_name  =  ""Zieme"" AND T2.personal_name  =  ""Bernie""","What are the dates of enrollment and completion for students whose personal name is ""Bernie"" and family name is ""Zieme""?"
e_learning,"On what dates did the student with family name ""Zieme"" and personal name ""Bernie"" enroll in and complete the courses?","SELECT T1.date_of_enrolment ,  T1.date_of_completion FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id WHERE T2.family_name  =  ""Zieme"" AND T2.personal_name  =  ""Bernie""","What are the dates when students with the family name ""Zieme"" and the personal name ""Bernie"" enrolled in and finished their courses?"
e_learning,Find the student ID and login name of the student with the most course enrollments,"SELECT T1.student_id ,  T2.login_name FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY COUNT(*) DESC LIMIT 1",What students have the highest number of course enrollments and what are their student IDs and login names?
e_learning,What are the student ID and login name of the student who are enrolled in the most courses?,"SELECT T1.student_id ,  T2.login_name FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY COUNT(*) DESC LIMIT 1",What students are enrolled in the greatest number of courses?
e_learning,Find the student ID and personal name of the student with at least two enrollments.,"SELECT T1.student_id ,  T2.personal_name FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING COUNT(*)  >=  2",What students have more than one course enrollment recorded in the database?
e_learning,Which student are enrolled in at least two courses? Give me the student ID and personal name.,"SELECT T1.student_id ,  T2.personal_name FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING COUNT(*)  >=  2","What students have enrolled in more than one course, and I need the student ID and their personal name."
e_learning,Find the student ID and middle name for all the students with at most two enrollments.,"SELECT T1.student_id ,  T2.middle_name FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING COUNT(*)  <=  2",What are the student IDs and middle names of all students who have enrolled in no more than two courses?
e_learning,What are the student IDs and middle names of the students enrolled in at most two courses?,"SELECT T1.student_id ,  T2.middle_name FROM Student_Course_Enrolment AS T1 JOIN Students AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING COUNT(*)  <=  2",What are the student IDs and middle names of the students who have enrolled in no more than two different courses?
e_learning,Find the personal names of students not enrolled in any course.,SELECT personal_name FROM Students EXCEPT SELECT T1.personal_name FROM Students AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.student_id  =  T2.student_id,What are the personal names of students who have not been enrolled in any courses?
e_learning,Which students not enrolled in any course? Find their personal names.,SELECT personal_name FROM Students EXCEPT SELECT T1.personal_name FROM Students AS T1 JOIN Student_Course_Enrolment AS T2 ON T1.student_id  =  T2.student_id,What students do not have any course enrollments? List their personal names.
e_learning,How many students did not have any course enrollment?,SELECT count(*) FROM Students WHERE student_id NOT IN (SELECT student_id FROM Student_Course_Enrolment),What is the count of students with no course enrollments?
e_learning,Count the number of students who did not enroll in any course.,SELECT count(*) FROM Students WHERE student_id NOT IN (SELECT student_id FROM Student_Course_Enrolment),What is the total count of students who have not been enrolled in any course?
e_learning,Find the common login name of course authors and students.,SELECT login_name FROM Course_Authors_and_Tutors INTERSECT SELECT login_name FROM Students,What are the login names that are shared by both course authors and students?
e_learning,What are the login names used both by some course authors and some students?,SELECT login_name FROM Course_Authors_and_Tutors INTERSECT SELECT login_name FROM Students,What are the login names that are shared by both some course authors and some students?
e_learning,Find the common personal name of course authors and students.,SELECT personal_name FROM Course_Authors_and_Tutors INTERSECT SELECT personal_name FROM Students,What are the personal names shared by both course authors and students?
e_learning,What are the personal names used both by some course authors and some students?,SELECT personal_name FROM Course_Authors_and_Tutors INTERSECT SELECT personal_name FROM Students,What personal names are shared by both some course authors and some students?
insurance_policies,Which claims caused more than 2 settlements or have the maximum claim value? List the date the claim was made and the claim id.,"SELECT T1.Date_Claim_Made ,  T1.Claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.Claim_id  =  T2.Claim_id GROUP BY T1.Claim_id HAVING count(*)  >  2 UNION SELECT T1.Date_Claim_Made ,  T1.Claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.Claim_id  =  T2.Claim_id WHERE T1.Amount_Claimed  =  ( SELECT max(Amount_Claimed) FROM Claims )","What claims resulted in two or more settlements or had the highest claim amount, and list the date the claim was made and the claim ID."
insurance_policies,"Find the claims that led to more than two settlements or have the maximum claim value. For each of them, return the date the claim was made and the id of the claim.","SELECT T1.Date_Claim_Made ,  T1.Claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.Claim_id  =  T2.Claim_id GROUP BY T1.Claim_id HAVING count(*)  >  2 UNION SELECT T1.Date_Claim_Made ,  T1.Claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.Claim_id  =  T2.Claim_id WHERE T1.Amount_Claimed  =  ( SELECT max(Amount_Claimed) FROM Claims )","What claims resulted in more than two settlements or had the highest claim value, and for each of them, return the date the claim was made and the id of the claim?"
insurance_policies,Which customer had at least 2 policies but did not file any claims? List the customer details and id.,"SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >=  2 EXCEPT SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.customer_id JOIN Claims AS T3 ON T2.policy_id  =  T3.policy_id","What customers have more than one policy but have not made any claims, and list their customer details and IDs."
insurance_policies,Give me the the customer details and id for the customers who had two or more policies but did not file any claims.,"SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >=  2 EXCEPT SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.customer_id JOIN Claims AS T3 ON T2.policy_id  =  T3.policy_id",What are the customer details and IDs of the customers who have multiple policies but have never made any claims?
insurance_policies,"List the method, date and amount of all the payments, in ascending order of date.","SELECT Payment_Method_Code ,  Date_Payment_Made ,  Amount_Payment FROM Payments ORDER BY Date_Payment_Made ASC","What are the payment methods, dates, and amounts, sorted in ascending order by date of payment?"
insurance_policies,"What are the method, date and amount of each payment? Sort the list in ascending order of date.","SELECT Payment_Method_Code ,  Date_Payment_Made ,  Amount_Payment FROM Payments ORDER BY Date_Payment_Made ASC","What are the payment methods, dates, and amounts for each payment, ordered from earliest to latest date."
insurance_policies,"Among all the claims, what is the settlement amount of the claim with the largest claim amount? List both the settlement amount and claim amount.","SELECT Amount_Settled ,  Amount_Claimed FROM Claims ORDER BY Amount_Claimed DESC LIMIT 1",What are the settlement amounts and claim amounts of the claims with the highest amounts among all claims?
